ncm;anexo;tipo;dispositivo;trecho
84581191;II;reducao;"RICMS/SE — Anexo II, pág. 226 do PDF de anexos";"bobinadeira “lavinghead” para bitolas de diâmetro 5,50 a25 mm; enroladeira/bobinadeira “recoiller” para bitolas de diâmetro 20 a 50mm 45 MÁQUINAS - FERRAMENTAS QUE TRABALHEM POR ELIMINAÇÃO DE QUALQUER MATÉRIA, OPERANDO POR 'LASER' OU POR OUTRO FEIXE DE LUZ OU DE FÓTONS, POR ULTRA - SOM, POR ELETROER"
84581199;II;reducao;"RICMS/SE — Anexo II, pág. 226 do PDF de anexos";"bobinadeira “lavinghead” para bitolas de diâmetro 5,50 a25 mm; enroladeira/bobinadeira “recoiller” para bitolas de diâmetro 20 a 50mm 45 MÁQUINAS - FERRAMENTAS QUE TRABALHEM POR ELIMINAÇÃO DE QUALQUER MATÉRIA, OPERANDO POR 'LASER' OU POR OUTRO FEIXE DE LUZ OU DE FÓTONS, POR ULTRA - SOM, POR ELETROER"
84581910;II;reducao;"RICMS/SE — Anexo II, pág. 226 do PDF de anexos";"bobinadeira “lavinghead” para bitolas de diâmetro 5,50 a25 mm; enroladeira/bobinadeira “recoiller” para bitolas de diâmetro 20 a 50mm 45 MÁQUINAS - FERRAMENTAS QUE TRABALHEM POR ELIMINAÇÃO DE QUALQUER MATÉRIA, OPERANDO POR 'LASER' OU POR OUTRO FEIXE DE LUZ OU DE FÓTONS, POR ULTRA - SOM, POR ELETROER"
84581990;II;reducao;"RICMS/SE — Anexo II, pág. 226 do PDF de anexos";"bobinadeira “lavinghead” para bitolas de diâmetro 5,50 a25 mm; enroladeira/bobinadeira “recoiller” para bitolas de diâmetro 20 a 50mm 45 MÁQUINAS - FERRAMENTAS QUE TRABALHEM POR ELIMINAÇÃO DE QUALQUER MATÉRIA, OPERANDO POR 'LASER' OU POR OUTRO FEIXE DE LUZ OU DE FÓTONS, POR ULTRA - SOM, POR ELETROER"
84589100;II;reducao;"RICMS/SE — Anexo II, pág. 226 do PDF de anexos";"bobinadeira “lavinghead” para bitolas de diâmetro 5,50 a25 mm; enroladeira/bobinadeira “recoiller” para bitolas de diâmetro 20 a 50mm 45 MÁQUINAS - FERRAMENTAS QUE TRABALHEM POR ELIMINAÇÃO DE QUALQUER MATÉRIA, OPERANDO POR 'LASER' OU POR OUTRO FEIXE DE LUZ OU DE FÓTONS, POR ULTRA - SOM, POR ELETROER"
84589900;II;reducao;"RICMS/SE — Anexo II, pág. 226 do PDF de anexos";"bobinadeira “lavinghead” para bitolas de diâmetro 5,50 a25 mm; enroladeira/bobinadeira “recoiller” para bitolas de diâmetro 20 a 50mm 45 MÁQUINAS - FERRAMENTAS QUE TRABALHEM POR ELIMINAÇÃO DE QUALQUER MATÉRIA, OPERANDO POR 'LASER' OU POR OUTRO FEIXE DE LUZ OU DE FÓTONS, POR ULTRA - SOM, POR ELETROER"
84591000;II;reducao;"RICMS/SE — Anexo II, pág. 226 do PDF de anexos";"bobinadeira “lavinghead” para bitolas de diâmetro 5,50 a25 mm; enroladeira/bobinadeira “recoiller” para bitolas de diâmetro 20 a 50mm 45 MÁQUINAS - FERRAMENTAS QUE TRABALHEM POR ELIMINAÇÃO DE QUALQUER MATÉRIA, OPERANDO POR 'LASER' OU POR OUTRO FEIXE DE LUZ OU DE FÓTONS, POR ULTRA - SOM, POR ELETROER"
84592110;II;reducao;"RICMS/SE — Anexo II, pág. 226 do PDF de anexos";"bobinadeira “lavinghead” para bitolas de diâmetro 5,50 a25 mm; enroladeira/bobinadeira “recoiller” para bitolas de diâmetro 20 a 50mm 45 MÁQUINAS - FERRAMENTAS QUE TRABALHEM POR ELIMINAÇÃO DE QUALQUER MATÉRIA, OPERANDO POR 'LASER' OU POR OUTRO FEIXE DE LUZ OU DE FÓTONS, POR ULTRA - SOM, POR ELETROER"
84592191;II;reducao;"RICMS/SE — Anexo II, pág. 226 do PDF de anexos";"bobinadeira “lavinghead” para bitolas de diâmetro 5,50 a25 mm; enroladeira/bobinadeira “recoiller” para bitolas de diâmetro 20 a 50mm 45 MÁQUINAS - FERRAMENTAS QUE TRABALHEM POR ELIMINAÇÃO DE QUALQUER MATÉRIA, OPERANDO POR 'LASER' OU POR OUTRO FEIXE DE LUZ OU DE FÓTONS, POR ULTRA - SOM, POR ELETROER"
84592199;II;reducao;"RICMS/SE — Anexo II, pág. 226 do PDF de anexos";"bobinadeira “lavinghead” para bitolas de diâmetro 5,50 a25 mm; enroladeira/bobinadeira “recoiller” para bitolas de diâmetro 20 a 50mm 45 MÁQUINAS - FERRAMENTAS QUE TRABALHEM POR ELIMINAÇÃO DE QUALQUER MATÉRIA, OPERANDO POR 'LASER' OU POR OUTRO FEIXE DE LUZ OU DE FÓTONS, POR ULTRA - SOM, POR ELETROER"
84592900;II;reducao;"RICMS/SE — Anexo II, pág. 226 do PDF de anexos";"bobinadeira “lavinghead” para bitolas de diâmetro 5,50 a25 mm; enroladeira/bobinadeira “recoiller” para bitolas de diâmetro 20 a 50mm 45 MÁQUINAS - FERRAMENTAS QUE TRABALHEM POR ELIMINAÇÃO DE QUALQUER MATÉRIA, OPERANDO POR 'LASER' OU POR OUTRO FEIXE DE LUZ OU DE FÓTONS, POR ULTRA - SOM, POR ELETROER"
84593100;II;reducao;"RICMS/SE — Anexo II, pág. 226 do PDF de anexos";"bobinadeira “lavinghead” para bitolas de diâmetro 5,50 a25 mm; enroladeira/bobinadeira “recoiller” para bitolas de diâmetro 20 a 50mm 45 MÁQUINAS - FERRAMENTAS QUE TRABALHEM POR ELIMINAÇÃO DE QUALQUER MATÉRIA, OPERANDO POR 'LASER' OU POR OUTRO FEIXE DE LUZ OU DE FÓTONS, POR ULTRA - SOM, POR ELETROER"
84593900;II;reducao;"RICMS/SE — Anexo II, pág. 226 do PDF de anexos";"bobinadeira “lavinghead” para bitolas de diâmetro 5,50 a25 mm; enroladeira/bobinadeira “recoiller” para bitolas de diâmetro 20 a 50mm 45 MÁQUINAS - FERRAMENTAS QUE TRABALHEM POR ELIMINAÇÃO DE QUALQUER MATÉRIA, OPERANDO POR 'LASER' OU POR OUTRO FEIXE DE LUZ OU DE FÓTONS, POR ULTRA - SOM, POR ELETROER"
84594000;II;reducao;"RICMS/SE — Anexo II, pág. 226 do PDF de anexos";"bobinadeira “lavinghead” para bitolas de diâmetro 5,50 a25 mm; enroladeira/bobinadeira “recoiller” para bitolas de diâmetro 20 a 50mm 45 MÁQUINAS - FERRAMENTAS QUE TRABALHEM POR ELIMINAÇÃO DE QUALQUER MATÉRIA, OPERANDO POR 'LASER' OU POR OUTRO FEIXE DE LUZ OU DE FÓTONS, POR ULTRA - SOM, POR ELETROER"
84595100;II;reducao;"RICMS/SE — Anexo II, pág. 226 do PDF de anexos";"bobinadeira “lavinghead” para bitolas de diâmetro 5,50 a25 mm; enroladeira/bobinadeira “recoiller” para bitolas de diâmetro 20 a 50mm 45 MÁQUINAS - FERRAMENTAS QUE TRABALHEM POR ELIMINAÇÃO DE QUALQUER MATÉRIA, OPERANDO POR 'LASER' OU POR OUTRO FEIXE DE LUZ OU DE FÓTONS, POR ULTRA - SOM, POR ELETROER"
84595900;II;reducao;"RICMS/SE — Anexo II, pág. 226 do PDF de anexos";"bobinadeira “lavinghead” para bitolas de diâmetro 5,50 a25 mm; enroladeira/bobinadeira “recoiller” para bitolas de diâmetro 20 a 50mm 45 MÁQUINAS - FERRAMENTAS QUE TRABALHEM POR ELIMINAÇÃO DE QUALQUER MATÉRIA, OPERANDO POR 'LASER' OU POR OUTRO FEIXE DE LUZ OU DE FÓTONS, POR ULTRA - SOM, POR ELETROER"
84596100;II;reducao;"RICMS/SE — Anexo II, pág. 226 do PDF de anexos";"bobinadeira “lavinghead” para bitolas de diâmetro 5,50 a25 mm; enroladeira/bobinadeira “recoiller” para bitolas de diâmetro 20 a 50mm 45 MÁQUINAS - FERRAMENTAS QUE TRABALHEM POR ELIMINAÇÃO DE QUALQUER MATÉRIA, OPERANDO POR 'LASER' OU POR OUTRO FEIXE DE LUZ OU DE FÓTONS, POR ULTRA - SOM, POR ELETROER"
84596900;II;reducao;"RICMS/SE — Anexo II, pág. 226 do PDF de anexos";"bobinadeira “lavinghead” para bitolas de diâmetro 5,50 a25 mm; enroladeira/bobinadeira “recoiller” para bitolas de diâmetro 20 a 50mm 45 MÁQUINAS - FERRAMENTAS QUE TRABALHEM POR ELIMINAÇÃO DE QUALQUER MATÉRIA, OPERANDO POR 'LASER' OU POR OUTRO FEIXE DE LUZ OU DE FÓTONS, POR ULTRA - SOM, POR ELETROER"
84597000;II;reducao;"RICMS/SE — Anexo II, pág. 226 do PDF de anexos";"bobinadeira “lavinghead” para bitolas de diâmetro 5,50 a25 mm; enroladeira/bobinadeira “recoiller” para bitolas de diâmetro 20 a 50mm 45 MÁQUINAS - FERRAMENTAS QUE TRABALHEM POR ELIMINAÇÃO DE QUALQUER MATÉRIA, OPERANDO POR 'LASER' OU POR OUTRO FEIXE DE LUZ OU DE FÓTONS, POR ULTRA - SOM, POR ELETROER"
84601100;II;reducao;"RICMS/SE — Anexo II, pág. 226 do PDF de anexos";"MÁQUINAS - FERRAMENTAS PARA REBARBAR, AFIAR, AMOLAR, RETIFICAR, BRUNIR, POLIR OU REALIZAR OUTRAS OPERAÇÕES DE ACABAMENTO EM METAIS OU CERAMAIS ('CERMETS') POR MEIO DE MÓS, DE ABRASIVOS OU DE PRODUTOS POLIDORES, EXCETO AS MÁQUINAS DE CORTAR OU ACABAR ENGRENAGENS DA POSIÇÃO 84.61 49.1 Máquinas para re"
84601900;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84602100;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84602900;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84603100;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84603900;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84604011;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84604019;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84604091;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84604099;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84609011;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84609012;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84609019;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84609090;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84612010;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84612090;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84613010;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84613090;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84614010;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84614091;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84614099;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84615010;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84615020;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84615090;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84619010;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84619090;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"0,01mm, de comando numérico 49.2 Outras máquinas para retificar superfícies planas, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido com precisão de pelo menos 0,01mm 8460.19.00 49.3 Outras máquinas para retificar, cujo posicionamento sobre qualquer dos eixos pode ser estabelecido "
84621011;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"PRENSAS PARA TRABALHAR METAIS OU CARBONETOS METÁLICOS, NÃO ESPECIFICADAS ACIMA 51.1 Máquinas para estampar 8462.10.11 51.2 Outras máquinas (incluídas as prensas) para forjar ou estampar, martelos, martelos - pilões e martinetes, de comando numérico 8462.10.19 51.3 Outras máquinas (incluídas as prens"
84621019;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"PRENSAS PARA TRABALHAR METAIS OU CARBONETOS METÁLICOS, NÃO ESPECIFICADAS ACIMA 51.1 Máquinas para estampar 8462.10.11 51.2 Outras máquinas (incluídas as prensas) para forjar ou estampar, martelos, martelos - pilões e martinetes, de comando numérico 8462.10.19 51.3 Outras máquinas (incluídas as prens"
84621090;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"PRENSAS PARA TRABALHAR METAIS OU CARBONETOS METÁLICOS, NÃO ESPECIFICADAS ACIMA 51.1 Máquinas para estampar 8462.10.11 51.2 Outras máquinas (incluídas as prensas) para forjar ou estampar, martelos, martelos - pilões e martinetes, de comando numérico 8462.10.19 51.3 Outras máquinas (incluídas as prens"
84622100;II;reducao;"RICMS/SE — Anexo II, pág. 227 do PDF de anexos";"PRENSAS PARA TRABALHAR METAIS OU CARBONETOS METÁLICOS, NÃO ESPECIFICADAS ACIMA 51.1 Máquinas para estampar 8462.10.11 51.2 Outras máquinas (incluídas as prensas) para forjar ou estampar, martelos, martelos - pilões e martinetes, de comando numérico 8462.10.19 51.3 Outras máquinas (incluídas as prens"
84622900;II;reducao;"RICMS/SE — Anexo II, pág. 228 do PDF de anexos";"aplanar, de comando numérico 51.5 Outras máquinas (incluídas as prensas) para enrolar, arquear, dobrar, endireitar ou aplanar 8462.29.00 51.6 Máquinas (incluídas as prensas) para cisalhar, exceto as máquinas combinadas de puncionar e cisalhar, de comando numérico 8462.31.00 51.7 Máquinas (incluídas "
84623100;II;reducao;"RICMS/SE — Anexo II, pág. 228 do PDF de anexos";"aplanar, de comando numérico 51.5 Outras máquinas (incluídas as prensas) para enrolar, arquear, dobrar, endireitar ou aplanar 8462.29.00 51.6 Máquinas (incluídas as prensas) para cisalhar, exceto as máquinas combinadas de puncionar e cisalhar, de comando numérico 8462.31.00 51.7 Máquinas (incluídas "
84623910;II;reducao;"RICMS/SE — Anexo II, pág. 228 do PDF de anexos";"aplanar, de comando numérico 51.5 Outras máquinas (incluídas as prensas) para enrolar, arquear, dobrar, endireitar ou aplanar 8462.29.00 51.6 Máquinas (incluídas as prensas) para cisalhar, exceto as máquinas combinadas de puncionar e cisalhar, de comando numérico 8462.31.00 51.7 Máquinas (incluídas "
