ncm;regime;cst;norma;dispositivo;trecho
8701;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 406";"Venda de produtos à pessoa jurídica sediada no exterior, com contrato de entrega no território nacional, de insumos destinados à industrialização, por conta e ordem da encomendante sediada no exterior, de máquinas e veículos classificados nas posições 87.01 a 87.05 da TIPI"
48101939;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 408";"Venda de máquinas e equipamentos classificados na posição 84.39, utilizados na fabricação de papéis destinados à impressão de jornais ou de papéis classificados nos códigos 4801.00.10, 4801.00.90, 4802.61.91, 4802.61.99, 4810.19.39 e 4810.22.90, todos da Tipi, destinados à impressão de periódicos, quando os referidos bens forem adquiridos por pessoa jurídica industrial para incorporação ao seu ativo imobilizado"
48026199;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 408";"Venda de máquinas e equipamentos classificados na posição 84.39, utilizados na fabricação de papéis destinados à impressão de jornais ou de papéis classificados nos códigos 4801.00.10, 4801.00.90, 4802.61.91, 4802.61.99, 4810.19.39 e 4810.22.90, todos da Tipi, destinados à impressão de periódicos, quando os referidos bens forem adquiridos por pessoa jurídica industrial para incorporação ao seu ativo imobilizado"
48010090;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 408";"Venda de máquinas e equipamentos classificados na posição 84.39, utilizados na fabricação de papéis destinados à impressão de jornais ou de papéis classificados nos códigos 4801.00.10, 4801.00.90, 4802.61.91, 4802.61.99, 4810.19.39 e 4810.22.90, todos da Tipi, destinados à impressão de periódicos, quando os referidos bens forem adquiridos por pessoa jurídica industrial para incorporação ao seu ativo imobilizado"
48010010;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 408";"Venda de máquinas e equipamentos classificados na posição 84.39, utilizados na fabricação de papéis destinados à impressão de jornais ou de papéis classificados nos códigos 4801.00.10, 4801.00.90, 4802.61.91, 4802.61.99, 4810.19.39 e 4810.22.90, todos da Tipi, destinados à impressão de periódicos, quando os referidos bens forem adquiridos por pessoa jurídica industrial para incorporação ao seu ativo imobilizado"
48026191;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 408";"Venda de máquinas e equipamentos classificados na posição 84.39, utilizados na fabricação de papéis destinados à impressão de jornais ou de papéis classificados nos códigos 4801.00.10, 4801.00.90, 4802.61.91, 4802.61.99, 4810.19.39 e 4810.22.90, todos da Tipi, destinados à impressão de periódicos, quando os referidos bens forem adquiridos por pessoa jurídica industrial para incorporação ao seu ativo imobilizado"
48102290;suspensao;09;"Tabela 4.3.16 - Tabela Operações com Suspensão da Contribuição Social (CST 09) - Versão 1.18 - Atualizada em 28/04/2026.";"Codigo da natureza da receita 408";"Venda de máquinas e equipamentos classificados na posição 84.39, utilizados na fabricação de papéis destinados à impressão de jornais ou de papéis classificados nos códigos 4801.00.10, 4801.00.90, 4802.61.91, 4802.61.99, 4810.19.39 e 4810.22.90, todos da Tipi, destinados à impressão de periódicos, quando os referidos bens forem adquiridos por pessoa jurídica industrial para incorporação ao seu ativo imobilizado"
3001;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
3003;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
3004;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
330300;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
3304;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
3305;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
3307;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
3002101;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
3002102;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
3002103;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
3002201;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
3002202;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
3006301;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
3006302;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
30029020;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
30029092;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
30029099;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
30051010;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
30066000;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
34011190;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
34012010;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
96032100;monofasico;02/04;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput";"A Contribuicao para o PIS/PASEP e a COFINS devidas pelas pessoas juridicas que procedam a industrializacao ou a importacao dos produtos classificados nas posicoes 30.01; 30.03, exceto no codigo 3003.90.56; 30.04, exceto no codigo 3004.90.46; e 3303.00 a 33.07, exceto na posicao 33.06; nos itens 3002.10.1; 3002.10.2; 3002.10.3; 3002.20.1; 3002.20.2; 3006.30.1 e 3006.30.2; e nos codigos 3002.90.20; 3002.90.92; 3002.90.99; 3005.10.10; 3006.60.00; 3401.11.90, exceto 3401.11.90 Ex 01; 3401.20.10; e 9603.21.00 serao calculadas com base nas seguintes aliquotas."
30039056;normal;01/02;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput - excecao expressa";"Produto expressamente excluido da tributacao monofasica pelo proprio art. 1o da Lei 10.147/2000."
30049046;normal;01/02;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput - excecao expressa";"Produto expressamente excluido da tributacao monofasica pelo proprio art. 1o da Lei 10.147/2000."
3306;normal;01/02;"Lei 10.147/2000, com a redacao da Lei 12.839/2013";"Art. 1o, caput - excecao expressa";"Produto expressamente excluido da tributacao monofasica pelo proprio art. 1o da Lei 10.147/2000."
8701;monofasico;02/04;"Lei 10.485/2002";"Anexo II";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
2300;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
6019;monofasico;02/04;"Lei 10.485/2002";"Anexo II";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
8705;monofasico;02/04;"Lei 10.485/2002";"Anexo II";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
2190;monofasico;02/04;"Lei 10.485/2002";"Anexo II";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
8431;monofasico;02/04;"Lei 10.485/2002";"Anexo II";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
2090;monofasico;02/04;"Lei 10.485/2002";"Anexo II";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
8021;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
1000;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
8429;monofasico;02/04;"Lei 10.485/2002";"Anexo II";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
8019;monofasico;02/04;"Lei 10.485/2002";"Anexo II";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
4009;monofasico;02/04;"Lei 10.485/2002";"Anexo II";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
3921;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
8511;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
1019;monofasico;02/04;"Lei 10.485/2002";"Anexo II";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
8704;monofasico;02/04;"Lei 10.485/2002";"Anexo II";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
8707;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
5090;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
8000;monofasico;02/04;"Lei 10.485/2002";"Anexo II";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
9039;monofasico;02/04;"Lei 10.485/2002";"Anexo II";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
9100;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
2100;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
9000;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
1010;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
2010;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
9990;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
4000;monofasico;02/04;"Lei 10.485/2002";"Anexo II";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
9010;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
3100;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
8099;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
8022;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
6813;monofasico;02/04;"Lei 10.485/2002";"Anexo I";"Relacao de autopecas submetidas a tributacao concentrada de PIS/PASEP e COFINS na industrializacao e na importacao, com aliquota zero na revenda (art. 3o, § 2o, I, da Lei 10.485/2002)."
